date_mutation;valeur_fonciere;code_postal;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;surface_terrain;latitude;longitude
27/02/2019;1250500;75017;2;Appartement;103;4;;48.877907;2.292338
25/02/2019;1700000;75017;2;Appartement;136;5;;48.876231;2.294182
18/02/2019;280000;75017;2;Appartement;28;2;;48.894634;2.320504
21/02/2019;438000;75017;3;Dependance;;0;;48.880773;2.286452
21/02/2019;438000;75017;2;Appartement;46;4;;48.880773;2.286452
14/03/2019;250000;75017;2;Appartement;38;2;;48.893027;2.316527
26/02/2019;545000;75017;2;Appartement;83;4;;48.878343;2.291644
26/02/2019;545000;75017;4;Local_indu_com_ou_assimile;54;0;;48.878343;2.291644
25/02/2019;1207000;75017;4;Local_indu_com_ou_assimile;123;0;;48.884706;2.306741
06/03/2019;269000;75017;2;Appartement;35;2;;48.88764;2.324527
11/02/2019;1036620;75017;3;Dependance;;0;;48.882802;2.290402
11/02/2019;1036620;75017;2;Appartement;89;4;;48.882931;2.29129
28/02/2019;1800000;75017;3;Dependance;;0;;48.881149;2.284987
28/02/2019;1800000;75017;2;Appartement;210;5;;48.881149;2.284987
18/03/2019;241500;75017;2;Appartement;27;2;;48.893079;2.326666
18/03/2019;241500;75017;2;Appartement;31;2;;48.893079;2.326666
07/03/2019;715000;75017;2;Appartement;64;1;;48.887332;2.302196
07/03/2019;966950;75017;2;Appartement;75;4;;48.885377;2.296218
13/03/2019;967300;75017;2;Appartement;90;6;;48.890114;2.322541
14/03/2019;134010;75017;2;Appartement;49;2;;48.882504;2.284382
26/02/2019;50000;75017;4;Local_indu_com_ou_assimile;14;0;;48.885875;2.313178
11/03/2019;245000;75017;2;Appartement;28;2;;48.89362;2.316986
13/03/2019;1215000;75017;2;Appartement;57;2;;48.882689;2.294994
13/03/2019;1215000;75017;2;Appartement;30;1;;48.882689;2.294994
01/03/2019;925000;75017;2;Appartement;79;4;;48.889191;2.320144
22/02/2019;301000;75017;2;Appartement;36;2;;48.893075;2.318419
04/03/2019;1400000;75017;2;Appartement;66;4;;48.879048;2.299729
14/03/2019;325000;75017;2;Appartement;28;2;;48.892324;2.316556
11/03/2019;237000;75017;2;Appartement;33;1;;48.889529;2.305536
18/03/2019;220000;75017;2;Appartement;32;2;;48.893079;2.323396
28/02/2019;555000;75017;2;Appartement;48;3;;48.889052;2.319936
28/02/2019;460000;75017;2;Appartement;39;2;;48.890389;2.325066
15/03/2019;90000;75017;3;Dependance;;0;;48.887078;2.294519
13/03/2019;1300000;75017;2;Appartement;135;5;;48.87757;2.290672
04/03/2019;1454000;75017;3;Dependance;;0;;48.88152;2.313217
04/03/2019;1454000;75017;2;Appartement;127;5;;48.88152;2.313217
27/02/2019;398900;75017;2;Appartement;32;2;;48.886544;2.319097
08/03/2019;703000;75017;2;Appartement;58;1;;48.88445;2.295399
05/03/2019;117000;75017;2;Appartement;10;1;;48.89067;2.321581
12/03/2019;880000;75017;2;Appartement;80;4;;48.877046;2.292824
25/02/2019;125000;75017;2;Appartement;14;1;;48.880907;2.298744
22/02/2019;507200;75017;2;Appartement;53;2;;48.888786;2.325468
01/03/2019;95000;75017;3;Dependance;;0;;48.88234;2.285301
13/03/2019;750000;75017;2;Appartement;63;3;;48.888936;2.318515
07/03/2019;473500;75017;2;Appartement;46;3;;48.879718;2.296416
06/03/2019;31818;75017;4;Local_indu_com_ou_assimile;10;0;;48.876463;2.296055
31/01/2019;175000;75017;2;Appartement;30;1;;48.877329;2.288015
28/02/2019;60000;75017;3;Dependance;;0;;48.884505;2.306551
11/03/2019;320000;75017;3;Dependance;;0;;48.883727;2.312339
11/03/2019;320000;75017;2;Appartement;36;2;;48.883727;2.312339
11/03/2019;70000;75017;3;Dependance;;0;;48.886244;2.308585
22/02/2019;1165000;75017;2;Appartement;118;4;;48.887805;2.300911
27/02/2019;290000;75017;2;Appartement;34;2;;48.882242;2.296996
28/02/2019;605000;75017;2;Appartement;57;3;;48.887126;2.320505
08/03/2019;962010;75017;2;Appartement;90;3;;48.880386;2.302356
01/03/2019;380000;75017;2;Appartement;41;1;;48.882418;2.28568
06/03/2019;640000;75017;2;Appartement;60;2;;48.877175;2.295876
18/03/2019;960000;75017;2;Appartement;88;3;;48.885117;2.311458
21/03/2019;957600;75017;2;Appartement;75;3;;48.884989;2.30082
27/02/2019;170500;75017;2;Appartement;18;1;;48.893058;2.319284
27/02/2019;5500000;75017;4;Local_indu_com_ou_assimile;371;0;117;48.882827;2.307631
07/03/2019;79000;75017;3;Dependance;;0;;48.882501;2.287541
15/03/2019;399000;75017;2;Appartement;36;1;;48.877072;2.291169
14/03/2019;38000;75017;3;Dependance;;0;;48.88341;2.300954
01/03/2019;336000;75017;2;Appartement;33;4;;48.891594;2.325499
13/03/2019;120000;75017;2;Appartement;8;1;;48.889787;2.325741
25/02/2019;940400;75017;2;Appartement;79;4;;48.881439;2.289567
08/03/2019;185000;75017;3;Dependance;;0;;48.885425;2.29597
08/03/2019;185000;75017;3;Dependance;;0;;48.885425;2.29597
06/03/2019;203000;75017;2;Appartement;22;1;;48.894054;2.319124
20/03/2019;475000;75017;2;Appartement;48;3;;48.885888;2.324005
07/03/2019;13800;75017;3;Dependance;;0;;48.888254;2.310836
07/03/2019;13800;75017;3;Dependance;;0;;48.888254;2.310836
07/03/2019;13800;75017;3;Dependance;;0;;48.888254;2.310836
01/03/2019;272000;75017;2;Appartement;46;2;;48.894381;2.314644
01/03/2019;272000;75017;2;Appartement;32;1;;48.894381;2.314644
22/03/2019;681000;75017;3;Dependance;;0;;48.884009;2.309756
22/03/2019;681000;75017;2;Appartement;86;3;;48.884009;2.309756
18/03/2019;185250;75017;2;Appartement;20;1;;48.891533;2.325452
21/03/2019;418850;75017;2;Appartement;41;1;;48.882418;2.28568
04/03/2019;172800;75017;3;Dependance;;0;;48.880393;2.305896
04/03/2019;172800;75017;3;Dependance;;0;;48.880393;2.305896
01/03/2019;386000;75017;2;Appartement;33;2;;48.879825;2.304585
01/03/2019;665000;75017;2;Appartement;70;3;;48.888845;2.305021
21/03/2019;245000;75017;2;Appartement;26;1;;48.891618;2.324164
28/02/2019;202665;75017;2;Appartement;14;1;;48.893899;2.322575
06/03/2019;5220;75017;2;Appartement;21;1;;48.891277;2.325201
07/03/2019;14000;75017;2;Appartement;20;1;;48.883014;2.28618
12/03/2019;1099850;75017;3;Dependance;;0;;48.89245;2.323381
12/03/2019;1099850;75017;2;Appartement;87;4;;48.89245;2.323381
21/03/2019;1720200;75017;2;Appartement;200;5;;48.886119;2.303701
21/03/2019;1720200;75017;3;Dependance;;0;;48.886119;2.303701
11/03/2019;73100000;75017;4;Local_indu_com_ou_assimile;3218;0;787;48.880987;2.311025
11/03/2019;73100000;75017;2;Appartement;34;2;787;48.880987;2.311025
19/03/2019;840605;75017;2;Appartement;70;3;;48.885543;2.306221
20/03/2019;2900000;75017;2;Appartement;246;7;;48.882714;2.303939
06/03/2019;50000;75017;3;Dependance;;0;;48.882477;2.318268
22/03/2019;529100;75017;2;Appartement;45;3;;48.880166;2.290142
06/03/2019;30000;75017;3;Dependance;;0;;48.881305;2.280998
08/03/2019;375000;75017;2;Appartement;41;2;;48.882615;2.285618
07/03/2019;230000;75017;2;Appartement;28;1;;48.89256;2.324082
13/03/2019;232000;75017;2;Appartement;35;2;;48.892289;2.326158
14/03/2019;188000;75017;2;Appartement;28;1;;48.894929;2.317378
07/03/2019;890000;75017;2;Appartement;86;5;;48.884763;2.300524
07/03/2019;890000;75017;3;Dependance;;0;;48.884763;2.300524
06/03/2019;415000;75017;2;Appartement;36;2;;48.891669;2.326277
22/03/2019;30000;75017;3;Dependance;;0;;48.887018;2.300483
20/03/2019;544300;75017;3;Dependance;;0;;48.880624;2.306436
20/03/2019;544300;75017;2;Appartement;46;2;;48.880624;2.306436
27/02/2019;28000;75017;3;Dependance;;0;;48.877869;2.287464
20/03/2019;30000;75017;3;Dependance;;0;;48.893778;2.324716
22/03/2019;590000;75017;2;Appartement;59;3;;48.882271;2.316757
06/03/2019;590000;75017;2;Appartement;52;2;;48.883833;2.301817
22/03/2019;1;75017;2;Appartement;101;4;;48.883079;2.297147
01/03/2019;330000;75017;4;Local_indu_com_ou_assimile;33;0;;48.888145;2.320735
26/03/2019;1395000;75017;3;Dependance;;0;;48.882037;2.296848
26/03/2019;1395000;75017;2;Appartement;100;4;;48.882037;2.296848
20/03/2019;470400;75017;2;Appartement;50;3;;48.892894;2.316567
26/03/2019;131000;75017;2;Appartement;14;1;;48.885464;2.325391
25/03/2019;595000;75017;2;Appartement;60;3;;48.893588;2.326014
25/03/2019;4000;75017;3;Dependance;;0;;48.877284;2.29402
18/03/2019;323000;75017;2;Appartement;37;1;;48.881305;2.280998
04/03/2019;625000;75017;2;Appartement;55;3;;48.886085;2.296566
15/03/2019;122000;75017;3;Dependance;;0;;48.882728;2.298795
15/03/2019;122000;75017;3;Dependance;;0;;48.882728;2.298795
28/03/2019;38000;75017;3;Dependance;;0;;48.879383;2.294111
11/03/2019;158500;75017;4;Local_indu_com_ou_assimile;25;0;;48.884045;2.325281
11/03/2019;158500;75017;2;Appartement;18;1;;48.884045;2.325281
07/03/2019;961353;75017;2;Appartement;100;4;;48.887177;2.30673
06/03/2019;265000;75017;2;Appartement;29;1;;48.88715;2.310303
20/03/2019;320000;75017;2;Appartement;38;2;;48.889276;2.324361
14/03/2019;1087000;75017;3;Dependance;;0;;48.879504;2.300371
14/03/2019;1087000;75017;2;Appartement;96;4;;48.879504;2.300371
12/03/2019;63000;75017;3;Dependance;;0;;48.879446;2.289292
25/03/2019;580200;75017;2;Appartement;59;3;;48.87882;2.299769
15/03/2019;;75017;2;Appartement;37;2;;48.892513;2.322016
21/03/2019;90000;75017;2;Appartement;26;1;;48.893113;2.326327
14/03/2019;302000;75017;2;Appartement;29;1;;48.887139;2.318739
07/03/2019;941748;75017;2;Appartement;65;2;;48.885845;2.320685
01/03/2019;1077000;75017;2;Appartement;89;4;;48.887429;2.308257
19/03/2019;2100000;75017;3;Dependance;;0;;48.882896;2.296713
19/03/2019;2100000;75017;2;Appartement;200;5;;48.882896;2.296713
27/03/2019;173500;75017;2;Appartement;17;1;;48.890095;2.322855
25/03/2019;850000;75017;2;Appartement;16;1;;48.883043;2.291595
25/03/2019;850000;75017;2;Appartement;75;3;;48.883043;2.291595
13/03/2019;300000;75017;2;Appartement;29;1;;48.878254;2.293326
14/03/2019;551500;75017;2;Appartement;49;3;;48.880085;2.29123
26/03/2019;55000;75017;3;Dependance;;0;;48.883661;2.296175
08/03/2019;840000;75017;3;Dependance;;0;;48.88152;2.313217
08/03/2019;840000;75017;2;Appartement;46;2;;48.88152;2.313217
08/03/2019;840000;75017;3;Dependance;;0;;48.88152;2.313217
22/03/2019;550000;75017;4;Local_indu_com_ou_assimile;85;0;;48.886244;2.308585
20/03/2019;1900000;75017;4;Local_indu_com_ou_assimile;73;0;;48.885005;2.298877
20/03/2019;1900000;75017;4;Local_indu_com_ou_assimile;5;0;;48.885005;2.298877
20/03/2019;1900000;75017;4;Local_indu_com_ou_assimile;10;0;;48.885005;2.298877
20/03/2019;1900000;75017;4;Local_indu_com_ou_assimile;64;0;;48.885005;2.298877
20/03/2019;1900000;75017;3;Dependance;;0;;48.885005;2.298877
12/03/2019;40000;75017;3;Dependance;;0;;48.888832;2.303183
18/03/2019;100000;75017;2;Appartement;9;1;;48.88409;2.299041
14/03/2019;15000;75017;3;Dependance;;0;;48.884957;2.302085
01/03/2019;321900;75017;2;Appartement;28;2;;48.876532;2.296181
14/03/2019;97000;75017;3;Dependance;;0;;48.888254;2.310836
14/03/2019;97000;75017;3;Dependance;;0;;48.888254;2.310836
14/03/2019;97000;75017;3;Dependance;;0;;48.888254;2.310836
14/03/2019;97000;75017;3;Dependance;;0;;48.888254;2.310836
13/03/2019;7300;75017;2;Appartement;38;2;;48.886542;2.321413
11/03/2019;2382108;75017;4;Local_indu_com_ou_assimile;478;0;;48.896726;2.321664
05/03/2019;41000;75017;3;Dependance;;0;;48.888709;2.322435
28/03/2019;120000;75017;3;Dependance;;0;;48.880933;2.310525
29/03/2019;500000;75017;4;Local_indu_com_ou_assimile;38;0;;48.879419;2.299495
26/03/2019;620000;75017;2;Appartement;60;1;;48.882975;2.28672
11/03/2019;210000;75017;2;Appartement;29;2;;48.89362;2.316986
15/03/2019;628000;75017;2;Appartement;58;2;;48.8845;2.316812
22/02/2019;560000;75017;4;Local_indu_com_ou_assimile;50;0;;48.884401;2.316931
25/03/2019;626100;75017;2;Appartement;57;3;;48.885247;2.292477
18/03/2019;510000;75017;2;Appartement;40;3;;48.876596;2.293458
29/03/2019;3000000;75017;4;Local_indu_com_ou_assimile;290;0;;48.892595;2.316207
26/03/2019;181000;75017;2;Appartement;24;1;;48.891041;2.322026
18/03/2019;1050000;75017;2;Appartement;98;3;;48.879133;2.298398
12/03/2019;682500;75017;3;Dependance;;0;;48.885657;2.306114
12/03/2019;682500;75017;2;Appartement;62;3;;48.885657;2.306114
25/03/2019;323145;75017;2;Appartement;29;3;;48.892442;2.326959
19/03/2019;290000;75017;2;Appartement;24;1;;48.876745;2.295713
29/03/2019;2343000;75017;2;Appartement;231;6;;48.880244;2.300379
21/03/2019;147000;75017;4;Local_indu_com_ou_assimile;19;0;;48.885301;2.320755
29/03/2019;1309550;75017;2;Appartement;107;4;;48.883659;2.297945
20/03/2019;360000;75017;2;Appartement;30;1;;48.87657;2.292205
27/03/2019;552500;75017;;;;;;48.893416;2.321521
06/03/2019;570000;75017;2;Appartement;55;3;;48.881709;2.2862
18/03/2019;683900;75017;2;Appartement;69;4;;48.886987;2.323268
13/03/2019;1504800;75017;2;Appartement;117;5;;48.8875;2.312183
13/03/2019;1504800;75017;2;Appartement;11;1;;48.8875;2.312183
27/03/2019;457650;75017;2;Appartement;45;2;;48.88382;2.320377
21/03/2019;608350;75017;2;Appartement;55;2;;48.881613;2.298704
19/03/2019;520300;75017;2;Appartement;56;3;;48.88596;2.315047
20/03/2019;605000;75017;2;Appartement;67;3;;48.894863;2.325655
20/03/2019;605000;75017;3;Dependance;;0;;48.894863;2.325655
29/03/2019;1843250;75017;2;Appartement;143;6;;48.881076;2.299819
26/03/2019;60000;75017;2;Appartement;12;1;;48.886644;2.323128
13/03/2019;160000;75017;2;Appartement;21;2;;48.893485;2.31935
20/03/2019;266000;75017;2;Appartement;26;2;;48.89241;2.32538
29/03/2019;648000;75017;3;Dependance;;0;;48.879311;2.297802
29/03/2019;648000;75017;2;Appartement;57;3;;48.879311;2.297802
29/03/2019;700000;75017;4;Local_indu_com_ou_assimile;60;0;;48.879414;2.295398
21/03/2019;479000;75017;2;Appartement;36;1;;48.886698;2.299455
27/03/2019;1842100;75017;2;Appartement;157;5;;48.88172;2.306568
21/03/2019;643000;75017;2;Appartement;72;3;;48.895726;2.323417
14/03/2019;415600;75017;2;Appartement;45;3;;48.887379;2.310522
28/03/2019;69000;75017;3;Dependance;;0;;48.882896;2.296713
28/03/2019;69000;75017;2;Appartement;190;6;;48.882896;2.296713
29/03/2019;133900;75017;3;Dependance;;0;;48.882568;2.306702
27/03/2019;285400;75017;2;Appartement;27;2;;48.887298;2.322935
08/03/2019;1185000;75017;2;Appartement;107;5;;48.884447;2.295012
21/03/2019;220000;75017;2;Appartement;25;2;;48.885808;2.310711
11/03/2019;645000;75017;2;Appartement;55;3;;48.881089;2.302279
15/03/2019;675000;75017;2;Appartement;80;4;;48.881558;2.289959
22/03/2019;20000;75017;3;Dependance;;0;;48.888955;2.304886
25/03/2019;42000;75017;3;Dependance;;0;;48.894246;2.321931
15/03/2019;510000;75017;2;Appartement;48;3;;48.89224;2.317923
25/03/2019;740000;75017;2;Appartement;67;3;;48.894863;2.325655
22/03/2019;35000;75017;3;Dependance;;0;;48.885536;2.31238
25/03/2019;830000;75017;2;Appartement;59;3;;48.887369;2.31863
29/03/2019;1150000;75017;3;Dependance;;0;;48.876231;2.294182
29/03/2019;1150000;75017;4;Local_indu_com_ou_assimile;150;0;;48.876231;2.294182
29/03/2019;1150000;75017;3;Dependance;;0;;48.876231;2.294182
29/03/2019;1150000;75017;3;Dependance;;0;;48.876231;2.294182
28/03/2019;47000;75017;3;Dependance;;0;;48.884571;2.316642
18/03/2019;445000;75017;2;Appartement;42;2;;48.879945;2.285636
15/03/2019;393000;75017;2;Appartement;37;2;;48.880921;2.294377
01/04/2019;238000;75017;2;Appartement;37;2;;48.888127;2.32198
15/03/2019;797600;75017;2;Appartement;73;4;;48.881532;2.288891
29/03/2019;265000;75017;2;Appartement;23;1;;48.886624;2.312721
12/03/2019;215000;75017;2;Appartement;18;1;;48.892643;2.321738
01/04/2019;442650;75017;2;Appartement;21;1;;48.881321;2.297208
01/04/2019;442650;75017;2;Appartement;21;1;;48.881321;2.297208
12/03/2019;236800;75017;2;Appartement;22;2;;48.892319;2.326861
19/03/2019;712750;75017;2;Appartement;55;3;;48.883586;2.325357
19/03/2019;712750;75017;3;Dependance;;0;;48.883586;2.325357
15/03/2019;50000;75017;3;Dependance;;0;;48.882867;2.305807
01/04/2019;210000;75017;2;Appartement;20;1;;48.892973;2.319207
01/04/2019;300000;75017;2;Appartement;33;2;;48.896037;2.327476
03/04/2019;970000;75017;2;Appartement;111;5;;48.894381;2.314644
22/03/2019;1058000;75017;2;Appartement;108;5;;48.883369;2.292096
02/04/2019;1013000;75017;2;Appartement;98;3;;48.876284;2.291405
14/03/2019;322800;75017;2;Appartement;30;1;;48.884149;2.294384
28/03/2019;1491750;75017;2;Appartement;117;5;;48.881021;2.294633
04/04/2019;26000;75017;3;Dependance;;0;;48.89256;2.324082
04/04/2019;26000;75017;3;Dependance;;0;;48.89256;2.324082
14/03/2019;361000;75017;2;Appartement;34;2;;48.882407;2.297345
25/03/2019;3200000;75017;4;Local_indu_com_ou_assimile;638;0;;48.88661;2.324987
05/04/2019;635000;75017;3;Dependance;;0;;48.887465;2.320174
05/04/2019;635000;75017;2;Appartement;62;3;;48.887465;2.320174
20/03/2019;638750;75017;2;Appartement;66;4;;48.883402;2.286403
13/03/2019;7800;75017;2;Appartement;137;4;;48.887428;2.309103
13/03/2019;6400;75017;2;Appartement;140;5;;48.887428;2.309103
14/03/2019;12000;75017;2;Appartement;133;6;;48.887428;2.309103
11/03/2019;2000;75017;3;Dependance;;0;;48.879096;2.296471
07/03/2019;955600;75017;2;Appartement;90;4;;48.887547;2.323209
19/03/2019;187870;75017;2;Appartement;35;2;;48.896247;2.32298
26/03/2019;775000;75017;2;Appartement;81;3;;48.894058;2.322037
20/03/2019;257500;75017;2;Appartement;20;1;;48.881552;2.297897
04/04/2019;217500;75017;2;Appartement;15;1;;48.888211;2.317288
04/04/2019;420000;75017;2;Appartement;45;2;;48.892619;2.324555
04/04/2019;420000;75017;3;Dependance;;0;;48.892619;2.324555
02/04/2019;29000;75017;3;Dependance;;0;;48.894246;2.321931
27/03/2019;25000;75017;3;Dependance;;0;;48.892898;2.322608
28/03/2019;225000;75017;3;Dependance;;0;;48.883409;2.299603
28/03/2019;225000;75017;3;Dependance;;0;;48.883409;2.299603
04/04/2019;235000;75017;2;Appartement;32;2;;48.889854;2.318344
29/03/2019;2196000;75017;4;Local_indu_com_ou_assimile;224;0;;48.877175;2.287943
14/03/2019;607500;75017;2;Appartement;60;3;;48.884973;2.323751
15/03/2019;440000;75017;2;Appartement;51;2;;48.885925;2.309999
27/03/2019;65000;75017;2;Appartement;7;1;;48.889854;2.318344
28/03/2019;110000;75017;3;Dependance;;0;;48.881614;2.309595
28/03/2019;30000;75017;3;Dependance;;0;;48.886956;2.306387
04/04/2019;259500;75017;2;Appartement;30;1;;48.880888;2.3058
05/04/2019;575000;75017;2;Appartement;50;2;;48.883169;2.306162
25/03/2019;5000;75017;2;Appartement;34;3;;48.881625;2.303438
28/03/2019;111000;75017;4;Local_indu_com_ou_assimile;18;0;;48.882564;2.321185
20/03/2019;340000;75017;2;Appartement;45;2;;48.885076;2.314973
09/04/2019;50000;75017;2;Appartement;10;1;;48.887756;2.303712
29/03/2019;56000;75017;3;Dependance;;0;;48.877907;2.292338
13/03/2019;620000;75017;2;Appartement;55;3;;48.87699;2.295539
22/03/2019;326000;75017;2;Appartement;22;1;;48.892743;2.321627
29/03/2019;480000;75017;4;Local_indu_com_ou_assimile;39;0;;48.884557;2.317461
29/03/2019;480000;75017;2;Appartement;19;1;;48.884557;2.317461
21/03/2019;320000;75017;2;Appartement;28;1;;48.88367;2.289465
26/03/2019;511837;75017;2;Appartement;41;3;;48.8854;2.323329
01/04/2019;277600;75017;2;Appartement;25;1;;48.887383;2.311194
03/04/2019;500000;75017;2;Appartement;43;3;;48.879468;2.298592
29/03/2019;430000;75017;2;Appartement;54;3;;48.894747;2.321548
02/04/2019;36000;75017;3;Dependance;;0;;48.890514;2.318047
04/04/2019;720800;75017;2;Appartement;72;2;;48.888164;2.301209
15/03/2019;255700;75017;3;Dependance;;0;;48.883557;2.320942
15/03/2019;255700;75017;2;Appartement;32;1;;48.883557;2.320942
05/04/2019;50000;75017;3;Dependance;;0;;48.887846;2.305314
29/03/2019;325000;75017;2;Appartement;28;1;;48.879253;2.300422
05/04/2019;1218000;75017;2;Appartement;80;4;;48.887846;2.305314
21/03/2019;296730;75017;2;Appartement;34;2;;48.895548;2.317784
04/04/2019;1270000;75017;2;Appartement;110;3;;48.882561;2.315753
29/03/2019;920000;75017;2;Appartement;113;3;;48.884102;2.291624
26/03/2019;475000;75017;2;Appartement;45;3;;48.89267;2.322374
27/03/2019;;75017;2;Appartement;65;3;;48.876886;2.292911
01/04/2019;975000;75017;2;Appartement;70;3;;48.888765;2.319554
21/03/2019;299000;75017;3;Dependance;;0;;48.895548;2.317784
21/03/2019;299000;75017;2;Appartement;31;2;;48.895548;2.317784
10/04/2019;175000;75017;2;Appartement;10;1;;48.882532;2.316965
22/03/2019;280000;75017;2;Appartement;32;2;;48.892177;2.322714
25/03/2019;55000;75017;3;Dependance;;0;;48.877284;2.29402
25/03/2019;55000;75017;3;Dependance;;0;;48.877284;2.29402
22/03/2019;382400;75017;2;Appartement;44;2;;48.89633;2.328231
22/03/2019;382400;75017;2;Appartement;55;2;;48.89633;2.328231
19/03/2019;293000;75017;2;Appartement;30;2;;48.884036;2.324537
20/03/2019;926000;75017;2;Appartement;100;5;;48.891066;2.322976
27/03/2019;214000;75017;2;Appartement;22;1;;48.882584;2.288601
15/03/2019;81000;75017;3;Dependance;;0;;48.891799;2.320192
13/03/2019;130000;75017;2;Appartement;16;1;;48.886062;2.311489
27/03/2019;2000;75017;3;Dependance;;0;;48.877353;2.289861
08/04/2019;168000;75017;2;Appartement;27;2;;48.890406;2.32413
09/04/2019;160000;75017;2;Appartement;20;1;;48.887259;2.312377
21/03/2019;320000;75017;2;Appartement;34;2;;48.884766;2.309661
02/04/2019;595000;75017;2;Appartement;80;3;;48.880821;2.296691
29/03/2019;2900000;75017;2;Appartement;216;6;;48.881608;2.309421
