valeur_fonciere,code_postal,type_local,surface,nombre_pieces_principales,month,year
245000,78440,1,90,5,1,2019
245000,78440,1,90,5,5,2020
2643500,75008,0,1272,6,1,2019
2643500,75008,0,1272,6,5,2020
700000,75013,0,62,3,1,2019
700000,75013,0,62,3,5,2020
51500000,75003,7,1383,7,1,2019
51500000,75003,7,1383,7,5,2020
295000,78810,1,81,3,1,2019
295000,78810,1,81,3,5,2020
190000,75003,3,1272,7,1,2019
190000,75003,3,1272,7,5,2020
280000,78710,1,145,7,1,2019
280000,78710,1,145,7,5,2020
300000,75008,3,1272,7,1,2019
300000,75008,3,1272,7,5,2020
662000,92250,0,77,4,1,2019
662000,92250,0,77,4,5,2020
45000,75008,2,1272,7,1,2019
45000,75008,2,1272,7,5,2020
624000,78120,1,220,7,1,2019
624000,78120,1,220,7,5,2020
5000000,75008,3,1272,7,1,2019
5000000,75008,3,1272,7,5,2020
218000,91170,0,58,3,1,2019
218000,91170,0,58,3,5,2020
563630,75008,0,1272,2,1,2019
563630,75008,0,1272,2,5,2020
134000,95480,0,20,2,1,2019
134000,95480,0,20,2,5,2020
415000,75001,0,1272,2,1,2019
415000,75001,0,1272,2,5,2020
180000,77000,0,100,5,1,2019
180000,77000,0,100,5,5,2020
100000,75008,2,1272,7,2,2019
441000,92350,0,68,3,2,2019
441000,92350,0,68,3,5,2020
342800,75001,0,1272,2,1,2019
342800,75001,0,1272,2,5,2020
311000,75018,0,25,1,1,2019
311000,75018,0,25,1,5,2020
178000,75003,0,1272,1,1,2019
178000,75003,0,1272,1,5,2020
885000,95390,1,202,8,1,2019
885000,95390,1,202,8,5,2020
211200,75001,0,1272,1,1,2019
211200,75001,0,1272,1,5,2020
199000,77370,1,90,4,1,2019
199000,77370,1,90,4,5,2020
450000,75003,3,1272,7,1,2019
450000,75003,3,1272,7,5,2020
436000,93360,0,76,4,1,2019
436000,93360,0,76,4,5,2020
940000,75015,0,80,4,1,2019
940000,75015,0,80,4,5,2020
39000,75008,2,1272,7,1,2019
39000,75008,2,1272,7,5,2020
680000,94240,1,156,7,1,2019
680000,94240,1,156,7,5,2020
320550,75003,0,1272,4,1,2019
320550,75003,0,1272,4,5,2020
355000,91600,1,174,8,1,2019
355000,91600,1,174,8,5,2020
107620,75008,2,1272,7,2,2019
107620,75008,2,1272,7,5,2020
793000,78100,0,137,6,2,2019
793000,78100,0,137,6,5,2020
424000,92290,0,68,3,2,2019
424000,92290,0,68,3,5,2020
360000,75001,0,1272,3,1,2019
360000,75001,0,1272,3,5,2020
224900,92600,0,50,2,1,2019
224900,92600,0,50,2,5,2020
360000,75001,0,1272,2,1,2019
360000,75001,0,1272,2,5,2020
120000,75001,0,16,1,1,2019
120000,75001,0,16,1,5,2020
193000,75003,0,1272,1,1,2019
193000,75003,0,1272,1,5,2020
120000,94700,0,18,1,1,2019
120000,94700,0,18,1,5,2020
365000,75003,0,1272,2,1,2019
365000,75003,0,1272,2,5,2020
240000,91230,0,60,3,1,2019
240000,91230,0,60,3,5,2020
847620,75008,0,1272,3,1,2019
847620,75008,0,1272,3,5,2020
250000,93200,1,100,4,1,2019
250000,93200,1,100,4,5,2020
294800,75008,2,1272,7,1,2019
294800,75008,2,1272,7,5,2020
219000,77720,1,80,5,1,2019
219000,77720,1,80,5,5,2020
2300000,75008,2,1272,7,2,2019
2300000,75008,2,1272,7,5,2020
1370000,92130,0,120,5,2,2019
1370000,92130,0,120,5,5,2020
2300000,75008,0,1272,7,2,2019
2300000,75008,0,1272,7,5,2020
600000,75001,0,48,3,2,2019
600000,75001,0,48,3,5,2020
349000,77370,1,189,7,2,2019
349000,77370,1,189,7,5,2020
1220000,75008,2,1272,7,2,2019
1220000,75008,0,1272,4,2,2019
1050000,75008,0,1272,3,1,2019
1050000,75008,0,1272,3,5,2020
380000,75002,0,28,1,1,2019
380000,75002,0,28,1,5,2020
1050000,75008,0,1272,4,1,2019
1050000,75008,0,1272,4,5,2020
257500,91600,0,98,5,1,2019
257500,91600,0,98,5,5,2020
230000,75001,0,1272,2,1,2019
230000,75001,0,1272,2,5,2020
360000,93370,1,110,6,1,2019
360000,93370,1,110,6,5,2020
33000,75001,2,1272,7,1,2019
33000,75001,2,1272,7,5,2020
325000,91470,1,105,5,1,2019
325000,91470,1,105,5,5,2020
250000,75003,0,1272,1,1,2019
250000,75003,0,1272,1,5,2020
840000,78140,1,125,6,1,2019
840000,78140,1,125,6,5,2020
3000,75003,2,1272,7,1,2019
3000,75003,2,1272,7,5,2020
258000,77200,0,61,3,1,2019
258000,77200,0,61,3,5,2020
1000,75003,2,1272,7,1,2019
1000,75003,2,1272,7,5,2020
410000,91390,1,133,5,1,2019
410000,91390,1,133,5,5,2020
2000,75003,2,1272,7,1,2019
2000,75003,2,1272,7,5,2020
490000,78570,1,130,6,1,2019
490000,78570,1,130,6,5,2020
2500,75003,2,1272,7,1,2019
2500,75003,2,1272,7,5,2020
420000,78120,1,160,5,1,2019
420000,78120,1,160,5,5,2020
308000,75001,0,1272,1,2,2019
308000,75001,0,1272,1,5,2020
160000,95710,1,95,5,2,2019
160000,95710,1,95,5,5,2020
174000,75008,0,1272,1,1,2019
174000,75008,0,1272,1,5,2020
72000,77130,0,29,2,1,2019
72000,77130,0,29,2,5,2020
224000,75003,3,1272,7,1,2019
224000,75003,3,1272,7,5,2020
169000,91160,0,47,3,1,2019
169000,91160,0,47,3,5,2020
312000,78390,0,114,6,1,2019
312000,78390,0,114,6,5,2020
572675,75008,0,1272,2,2,2019
572675,75008,0,1272,2,5,2020
157805,91160,0,62,3,2,2019
157805,91160,0,62,3,5,2020
724000,75003,0,1272,2,2,2019
318000,78770,1,100,5,2,2019
318000,78770,1,100,5,5,2020
2000,75003,2,1272,7,2,2019
775000,75020,0,65,3,2,2019
775000,75020,0,65,3,5,2020
129500,75003,0,1272,1,2,2019
129500,75003,0,1272,1,5,2020
336000,77500,1,90,5,2,2019
336000,77500,1,90,5,5,2020
130000,75001,0,1272,1,1,2019
130000,75001,0,1272,1,5,2020
359000,92140,0,58,3,1,2019
359000,92140,0,58,3,5,2020
300000,75003,0,1272,3,1,2019
300000,75003,0,1272,3,5,2020
297000,92140,0,43,2,1,2019
297000,92140,0,43,2,5,2020
280000,75003,0,1272,3,1,2019
280000,75003,0,1272,3,5,2020
455000,95270,1,175,7,1,2019
455000,95270,1,175,7,5,2020
32000,75001,2,1272,7,1,2019
32000,75001,2,1272,7,5,2020
475000,92110,0,70,3,1,2019
475000,92110,0,70,3,5,2020
120000,75008,0,1272,1,1,2019
120000,75008,0,1272,1,5,2020
580000,94400,1,112,6,1,2019
580000,94400,1,112,6,5,2020
771400,75003,0,1272,2,2,2019
771400,75003,0,1272,2,5,2020
409500,75020,0,61,3,2,2019
409500,75020,0,61,3,5,2020
250000,75008,0,1272,1,1,2019
250000,75008,0,1272,1,5,2020
194000,93190,0,66,3,1,2019
194000,93190,0,66,3,5,2020
110000,75001,0,1272,1,2,2019
110000,75001,0,1272,1,5,2020
244000,77127,0,76,4,2,2019
244000,77127,0,76,4,5,2020
278000,75008,3,1272,7,1,2019
278000,75008,3,1272,7,5,2020
798000,95530,1,200,8,1,2019
798000,95530,1,200,8,5,2020
370000,75008,0,1272,1,2,2019
370000,75008,0,1272,1,5,2020
418000,91160,1,202,6,2,2019
418000,91160,1,202,6,5,2020
1680000,75003,0,1272,4,2,2019
1680000,75003,0,1272,4,5,2020
310000,91190,0,84,4,2,2019
310000,91190,0,84,4,5,2020
1786330,75008,0,1272,3,2,2019
1786330,75008,2,1272,7,2,2019
1786330,75008,2,1272,7,5,2020
368000,94430,0,77,4,2,2019
368000,94430,0,77,4,5,2020
600000,75003,3,1272,7,1,2019
600000,75003,3,1272,7,5,2020
544300,92140,0,71,4,1,2019
544300,92140,0,71,4,5,2020
319456,95470,1,105,5,1,2019
319456,95470,1,105,5,5,2020
380000,75001,0,1272,3,2,2019
380000,75001,0,1272,3,5,2020
365000,78120,1,260,10,2,2019
365000,78120,1,260,10,5,2020
513600,75008,0,1272,2,1,2019
513600,75008,0,1272,2,5,2020
411000,78660,1,215,8,1,2019
411000,78660,1,215,8,5,2020
395000,78120,0,81,4,1,2019
395000,78120,0,81,4,5,2020
1200000,75001,0,1272,3,2,2019
1200000,75001,0,1272,3,5,2020
380000,78120,1,250,9,2,2019
380000,78120,1,250,9,5,2020
3508846,75001,0,424,1,1,2019
3508846,75001,3,424,7,1,2019
3508846,75001,3,424,7,5,2020
525000,78120,1,184,7,1,2019
525000,78120,1,184,7,5,2020
3508846,75001,0,424,1,5,2020
390000,78120,0,82,4,1,2019
390000,78120,0,82,4,5,2020
260000,78120,0,60,3,1,2019
260000,78120,0,60,3,5,2020
285800,78120,1,130,7,1,2019
285800,78120,1,130,7,5,2020
1090000,94440,1,255,9,1,2019
1090000,94440,1,255,9,5,2020
510000,75003,0,39,2,1,2019
510000,75003,0,39,2,5,2020
415000,92140,0,71,3,1,2019
415000,92140,0,71,3,5,2020
450000,92290,0,91,4,1,2019
450000,92290,0,91,4,5,2020
668000,92330,0,108,5,1,2019
668000,92330,0,108,5,5,2020
518200,93170,0,81,4,1,2019
518200,93170,0,81,4,5,2020
388000,91600,1,122,5,1,2019
388000,91600,1,122,5,5,2020
330000,77300,1,145,7,1,2019
330000,77300,1,145,7,5,2020
429000,78510,1,140,5,1,2019
429000,78510,1,140,5,5,2020
695000,92140,0,97,5,1,2019
695000,92140,0,97,5,5,2020
1000000,75020,1,100,6,1,2019
1000000,75020,1,100,6,5,2020
455000,91400,1,133,6,1,2019
455000,91400,1,133,6,5,2020
699000,78510,1,178,8,1,2019
699000,78510,1,178,8,5,2020
145000,91560,0,53,2,1,2019
145000,91560,0,53,2,5,2020
335000,95430,1,100,5,1,2019
335000,95430,1,100,5,5,2020
352790,95000,1,120,7,1,2019
352790,95000,1,120,7,5,2020
495000,77260,1,315,7,1,2019
495000,77260,1,315,7,5,2020
1130000,75016,0,106,4,1,2019
1130000,75016,0,106,4,5,2020
441000,91160,1,143,5,1,2019
441000,91160,1,143,5,5,2020
865000,92100,0,79,4,1,2019
865000,92100,0,79,4,5,2020
345000,92500,0,48,2,1,2019
345000,92500,0,48,2,5,2020
620000,78800,1,111,6,1,2019
620000,78800,1,111,6,5,2020
509700,92140,0,66,3,1,2019
509700,92140,0,66,3,5,2020
701000,93260,0,82,4,1,2019
701000,93260,0,82,4,5,2020
929000,78400,1,160,6,1,2019
929000,78400,1,160,6,5,2020
296000,78400,0,80,4,1,2019
296000,78400,0,80,4,5,2020
405000,75116,0,29,2,1,2019
405000,75116,0,29,2,5,2020
170000,93160,0,31,1,1,2019
170000,93160,0,31,1,5,2020
375000,78590,0,106,5,1,2019
375000,78590,0,106,5,5,2020
385300,92320,0,69,3,1,2019
385300,92320,0,69,3,5,2020
613000,75008,0,1272,4,2,2019
613000,75008,0,1272,4,5,2020
349000,94320,0,62,3,2,2019
349000,94320,0,62,3,5,2020
250000,75001,0,1272,1,2,2019
250000,75001,0,1272,1,5,2020
352745,95520,1,102,5,2,2019
352745,95520,1,102,5,5,2020
200,75008,2,1272,7,2,2019
200,75008,2,1272,7,5,2020
101500,75012,0,11,1,2,2019
101500,75012,0,11,1,5,2020
1451000,75008,0,1272,3,1,2019
1451000,75008,0,1272,3,5,2020
1451000,75008,2,1272,7,1,2019
1451000,75008,2,1272,7,5,2020
124999,78200,0,70,3,1,2019
124999,78200,0,70,3,5,2020
270000,75001,0,1272,1,2,2019
270000,75001,0,1272,1,5,2020
279000,75010,0,20,1,2,2019
279000,75010,0,20,1,5,2020
695000,75003,0,1272,2,1,2019
695000,75003,0,1272,2,5,2020
639000,94230,1,90,5,1,2019
639000,94230,1,90,5,5,2020
300000,75008,0,1272,2,2,2019
300000,75008,0,1272,2,5,2020
289000,95380,1,87,4,2,2019
289000,95380,1,87,4,5,2020
6000,75008,0,1272,6,1,2019
6000,75008,0,1272,6,5,2020
289000,95380,1,87,4,1,2019
2290000,75008,0,1272,6,1,2019
2290000,75008,0,1272,6,5,2020
125000,78200,0,70,4,1,2019
125000,78200,0,70,4,5,2020
75000,75008,2,1272,7,1,2019
75000,75008,2,1272,7,5,2020
1270000,92330,1,140,7,1,2019
1270000,92330,1,140,7,5,2020
291400,75003,0,1272,1,2,2019
291400,75003,0,1272,1,5,2020
460000,92110,0,73,3,2,2019
460000,92110,0,73,3,5,2020
492500,75008,3,1272,7,2,2019
492500,75008,3,1272,7,5,2020
198000,94600,0,67,3,2,2019
198000,94600,0,67,3,5,2020
257000,75008,0,1272,1,1,2019
257000,75008,0,1272,1,5,2020
480000,78380,0,100,3,1,2019
480000,78380,0,100,3,5,2020
235100,75003,0,1272,1,1,2019
235100,75003,0,1272,1,5,2020
453200,94340,0,76,3,1,2019
453200,94340,0,76,3,5,2020
465600,75001,3,1272,7,2,2019
465600,75001,3,1272,7,5,2020
427450,78000,0,59,2,2,2019
427450,78000,0,59,2,5,2020
3400000,75008,3,128,7,1,2019
3400000,75008,3,128,7,5,2020
215000,75010,0,21,2,1,2019
215000,75010,0,21,2,5,2020
1680000,78100,1,240,10,1,2019
1680000,78100,1,240,10,5,2020
237000,77240,1,90,5,1,2019
237000,77240,1,90,5,5,2020
417000,92150,0,60,3,1,2019
417000,92150,0,60,3,5,2020
240000,75008,0,1272,1,1,2019
240000,75008,0,1272,1,5,2020
220000,77760,1,120,6,1,2019
220000,77760,1,120,6,5,2020
16500,75003,3,1272,7,1,2019
16500,75003,3,1272,7,5,2020
353000,78180,0,70,3,1,2019
353000,78180,0,70,3,5,2020
1070000,75008,2,1272,7,1,2019
1070000,75008,2,1272,7,5,2020
444000,77710,1,319,14,1,2019
444000,77710,1,319,14,5,2020
1070000,75008,0,1272,3,1,2019
1070000,75008,0,1272,3,5,2020
378000,92140,0,61,3,1,2019
378000,92140,0,61,3,5,2020
225000,93350,1,55,4,1,2019
225000,93350,1,55,4,5,2020
606000,75003,0,1272,3,1,2019
606000,75003,0,1272,3,5,2020
165500,78320,0,58,3,1,2019
165500,78320,0,58,3,5,2020
3110000,75008,0,1272,2,1,2019
3110000,75008,0,1272,2,5,2020
230000,93220,0,92,4,1,2019
230000,93220,0,92,4,5,2020
3110000,75008,0,1272,5,1,2019
3110000,75008,0,1272,5,5,2020
75500,91150,5,434,4,1,2019
75500,91150,5,434,4,5,2020
729450,75008,0,1272,3,2,2019
729450,75008,0,1272,3,5,2020
405000,91760,1,210,8,2,2019
405000,91760,1,210,8,5,2020
480000,75003,0,1272,2,2,2019
480000,75003,0,1272,2,5,2020
748800,78280,1,193,7,2,2019
748800,78280,1,193,7,5,2020
445000,75003,0,1272,2,2,2019
445000,75003,0,1272,2,5,2020
139000,91150,0,90,3,2,2019
139000,91150,0,90,3,5,2020
415000,75003,0,1272,2,2,2019
415000,75003,0,1272,2,5,2020
329000,93330,0,76,4,2,2019
329000,93330,0,76,4,5,2020
634100,75003,0,1272,3,2,2019
634100,75003,0,1272,3,5,2020
365000,92110,0,41,2,2,2019
365000,92110,0,41,2,5,2020
1090000,75003,3,1272,7,1,2019
1090000,75003,3,1272,7,5,2020
450000,95650,1,120,6,1,2019
450000,95650,1,120,6,5,2020
180000,75008,2,1272,7,2,2019
180000,75008,2,1272,7,5,2020
127000,91590,5,693,4,2,2019
127000,91590,5,693,4,5,2020
1508000,75001,3,1272,7,2,2019
1508000,75001,3,1272,7,5,2020
299500,95420,1,135,6,2,2019
299500,95420,1,135,6,5,2020
280225,75008,0,1272,2,2,2019
280225,75008,0,1272,2,5,2020
580000,94400,1,112,6,2,2019
245280,75003,0,1272,2,2,2019
245280,75003,0,1272,2,5,2020
188290,78980,1,60,4,2,2019
188290,78980,1,60,4,5,2020
1152000,75001,0,1272,4,2,2019
1152000,75001,0,1272,4,5,2020
349000,91150,1,180,8,2,2019
349000,91150,1,180,8,5,2020
1965000,75008,3,1272,7,1,2019
1965000,75008,3,1272,7,5,2020
460000,92500,0,70,3,1,2019
460000,92500,0,70,3,5,2020
840000,75003,0,1272,2,1,2019
840000,75003,0,1272,2,5,2020
203000,78690,5,600,4,1,2019
203000,78690,5,600,4,5,2020
1569200,75008,0,1272,3,2,2019
1569200,75008,0,1272,3,5,2020
150000,77480,1,60,3,2,2019
150000,77480,1,60,3,5,2020
1141350,75001,0,1272,3,1,2019
1141350,75001,0,1272,3,5,2020
129000,77100,0,30,1,1,2019
129000,77100,0,30,1,5,2020
580000,75008,3,1272,7,1,2019
580000,75008,3,1272,7,5,2020
269000,93160,0,60,3,1,2019
269000,93160,0,60,3,5,2020
175000,75001,0,1272,1,2,2019
175000,75001,0,1272,1,5,2020
379900,78955,1,105,5,2,2019
379900,78955,1,105,5,5,2020
503623,75008,0,1272,3,1,2019
503623,75008,0,1272,3,5,2020
460000,94210,0,58,3,1,2019
460000,94210,0,58,3,5,2020
600200,75001,0,1272,3,2,2019
600200,75001,0,1272,3,5,2020
375000,93340,0,75,4,2,2019
375000,93340,0,75,4,5,2020
1174900,75003,0,1272,3,1,2019
1174900,75003,0,1272,3,5,2020
383250,75012,0,31,2,1,2019
383250,75012,0,31,2,5,2020
900000,75001,3,1272,7,1,2019
900000,75001,3,1272,7,5,2020
478000,77700,1,107,5,1,2019
478000,77700,1,107,5,5,2020
900000,75001,0,1272,2,1,2019
900000,75001,0,1272,2,5,2020
140500,93190,0,56,3,1,2019
140500,93190,0,56,3,5,2020
31000,75008,2,1272,7,2,2019
31000,75008,2,1272,7,5,2020
155000,91000,0,80,3,2,2019
155000,91000,0,80,3,5,2020
275000,75001,0,1272,1,2,2019
275000,75001,0,1272,1,5,2020
349000,78600,0,60,2,2,2019
349000,78600,0,60,2,5,2020
780510,75008,0,1272,3,2,2019
3750000,75008,3,1272,7,2,2019
3750000,75008,3,1272,7,5,2020
80000,94700,1,120,7,2,2019
80000,94700,1,120,7,5,2020
3750000,75008,2,1272,7,2,2019
3750000,75008,2,1272,7,5,2020
420000,78700,1,110,5,2,2019
420000,78700,1,110,5,5,2020
455000,95190,1,149,7,2,2019
455000,95190,1,149,7,5,2020
20000,75008,0,1272,5,2,2019
20000,75008,0,1272,5,5,2020
107000,78130,0,45,3,2,2019
107000,78130,0,45,3,5,2020
952380,75001,0,1272,3,2,2019
952380,75001,0,1272,3,5,2020
359000,92300,0,33,2,2,2019
359000,92300,0,33,2,5,2020
370000,75008,0,1272,2,2,2019
370000,75008,0,1272,2,5,2020
342000,91420,1,78,5,2,2019
342000,91420,1,78,5,5,2020
207160,75008,0,1272,1,2,2019
207160,75008,0,1272,1,5,2020
256000,93600,1,86,3,2,2019
256000,93600,1,86,3,5,2020
1171400,75008,0,1272,4,2,2019
1171400,75008,0,1272,4,5,2020
116000,78150,0,20,1,2,2019
116000,78150,0,20,1,5,2020
776700,75008,0,1272,2,2,2019
776700,75008,0,1272,2,5,2020
225000,78520,1,68,3,2,2019
225000,78520,1,68,3,5,2020
2000,75008,2,1272,7,1,2019
2000,75008,2,1272,7,5,2020
256000,93600,1,86,3,1,2019
139000,75003,0,1272,3,2,2019
139000,75003,0,1272,3,5,2020
2300000,75008,2,1272,7,1,2019
435000,92140,0,72,3,1,2019
435000,92140,0,72,3,5,2020
2300000,75008,0,1272,4,1,2019
2300000,75008,0,1272,4,5,2020
327000,91470,1,126,6,1,2019
327000,91470,1,126,6,5,2020
765000,75003,0,1272,2,1,2019
360000,75008,0,1272,1,2,2019
360000,75008,0,1272,1,5,2020
58000000,75008,3,574,7,1,2019
58000000,75008,3,574,7,5,2020
345000,78170,0,88,5,1,2019
345000,78170,0,88,5,5,2020
329000,77360,1,76,5,1,2019
329000,77360,1,76,5,5,2020
399000,92350,0,76,4,1,2019
399000,92350,0,76,4,5,2020
284000,94880,0,91,4,1,2019
284000,94880,0,91,4,5,2020
738000,75016,0,70,3,1,2019
738000,75016,0,70,3,5,2020
255000,91770,1,77,3,1,2019
255000,91770,1,77,3,5,2020
204900,78980,1,80,4,1,2019
204900,78980,1,80,4,5,2020
173000,75018,0,15,1,1,2019
173000,75018,0,15,1,5,2020
58000000,75008,3,593,7,1,2019
58000000,75008,3,593,7,5,2020
219000,78520,1,85,4,1,2019
219000,78520,1,85,4,5,2020
300000,95560,1,80,4,1,2019
300000,95560,1,80,4,5,2020
410000,75005,0,31,4,1,2019
410000,75005,0,31,4,5,2020
415000,77970,1,280,4,1,2019
415000,77970,1,280,4,5,2020
284762,78200,1,135,6,1,2019
284762,78200,1,135,6,5,2020
813360,78000,0,59,3,1,2019
813360,78000,0,59,3,5,2020
6900,75003,0,1272,1,2,2019
6900,75003,0,1272,1,5,2020
349000,77380,1,110,6,2,2019
349000,77380,1,110,6,5,2020
2235300,75008,0,1272,7,2,2019
2235300,75008,0,1272,7,5,2020
378000,92130,0,75,3,2,2019
378000,92130,0,75,3,5,2020
450000,75003,0,1272,2,2,2019
450000,75003,0,1272,2,5,2020
449500,95420,1,155,7,2,2019
449500,95420,1,155,7,5,2020
121000000,75008,3,813,7,2,2019
121000000,75008,3,813,7,5,2020
750000,75011,6,2500,6,2,2019
750000,75011,6,2500,6,5,2020
445000,78000,0,66,3,2,2019
445000,78000,0,66,3,5,2020
225000,75020,0,25,1,2,2019
225000,75020,0,25,1,5,2020
121000000,75008,2,813,7,2,2019
121000000,75008,2,813,7,5,2020
120000,91150,1,98,4,2,2019
120000,91150,1,98,4,5,2020
121000000,75008,0,813,1,2,2019
121000000,75008,0,813,1,5,2020
189600,95750,1,70,3,2,2019
189600,95750,1,70,3,5,2020
121000000,75008,0,813,2,2,2019
121000000,75008,0,813,2,5,2020
575000,92130,0,60,3,2,2019
575000,92130,0,60,3,5,2020
215000,91410,1,94,5,2,2019
215000,91410,1,94,5,5,2020
225000,91410,1,91,4,2,2019
225000,91410,1,91,4,5,2020
483000,93220,1,225,10,2,2019
483000,93220,1,225,10,5,2020
790000,92300,0,76,3,2,2019
790000,92300,0,76,3,5,2020
240000,93120,0,60,3,2,2019
240000,93120,0,60,3,5,2020
489000,93220,1,170,6,2,2019
489000,93220,1,170,6,5,2020
199522,94380,1,162,7,2,2019
199522,94380,1,162,7,5,2020
121000000,75008,0,813,6,2,2019
121000000,75008,0,813,6,5,2020
82000,95420,5,840,4,2,2019
82000,95420,5,840,4,5,2020
1515000,75014,0,115,5,2,2019
1515000,75014,0,115,5,5,2020
330750,78730,1,133,8,2,2019
330750,78730,1,133,8,5,2020
75000,75020,6,8,4,2,2019
75000,75020,6,8,4,5,2020
121000000,75008,0,813,5,2,2019
121000000,75008,0,813,5,5,2020
141000,93800,0,66,4,2,2019
141000,93800,0,66,4,5,2020
485000,75001,1,125,5,2,2019
485000,75001,1,125,5,5,2020
950000,92160,0,130,5,2,2019
950000,92160,0,130,5,5,2020
305000,77150,1,105,5,2,2019
305000,77150,1,105,5,5,2020
393000,75001,0,1272,1,2,2019
393000,75001,0,1272,1,5,2020
880000,94550,5,1064,4,2,2019
880000,94550,5,1064,4,5,2020
1000000,75003,0,1272,4,2,2019
1000000,75003,0,1272,4,5,2020
784000,92140,1,126,6,2,2019
784000,92140,1,126,6,5,2020
4990000,75008,2,1272,7,1,2019
4990000,75008,2,1272,7,5,2020
446000,75013,0,30,1,1,2019
446000,75013,0,30,1,5,2020
4990000,75008,1,109,7,1,2019
4990000,75008,1,109,7,5,2020
748000,78960,1,180,7,1,2019
748000,78960,1,180,7,5,2020
300000,75003,0,1272,2,1,2019
300000,75003,0,1272,2,5,2020
630000,78630,1,140,7,1,2019
630000,78630,1,140,7,5,2020
448000,75008,0,1272,3,1,2019
448000,75008,0,1272,3,5,2020
210000,91240,0,48,3,1,2019
210000,91240,0,48,3,5,2020
1250000,75008,0,1272,4,2,2019
1250000,75008,0,1272,4,5,2020
438000,91600,1,150,5,2,2019
438000,91600,1,150,5,5,2020
955000,75008,0,1272,3,2,2019
955000,75008,0,1272,3,5,2020
850000,75015,0,77,3,2,2019
850000,75015,0,77,3,5,2020
525000,75008,0,1272,2,1,2019
525000,75008,0,1272,2,5,2020
230000,95670,1,97,4,1,2019
230000,95670,1,97,4,5,2020
3508846,75008,0,1272,2,2,2019
3508846,75008,0,1272,2,5,2020
280500,95800,1,85,5,2,2019
280500,95800,1,85,5,5,2020
43250,75003,2,1272,7,2,2019
43250,75003,2,1272,7,5,2020
155370,94430,0,43,2,2,2019
155370,94430,0,43,2,5,2020
60000,75008,2,1272,7,2,2019
60000,75008,2,1272,7,5,2020
690000,75008,0,61,2,2,2019
690000,75008,0,61,2,5,2020
4000,75003,0,1272,1,2,2019
4000,75003,0,1272,1,5,2020
260000,95310,0,100,5,2,2019
260000,95310,0,100,5,5,2020
880000,75008,0,1272,3,2,2019
880000,75008,0,1272,3,5,2020
243000,94230,0,49,2,2,2019
243000,94230,0,49,2,5,2020
700000,75001,3,1272,7,1,2019
700000,75001,3,1272,7,5,2020
50000,94220,0,57,2,1,2019
50000,94220,0,57,2,5,2020
425000,92140,0,75,3,1,2019
425000,92140,0,75,3,5,2020
309320,75001,0,1272,1,2,2019
309320,75001,0,1272,1,5,2020
119000,78711,0,54,3,2,2019
119000,78711,0,54,3,5,2020
8000,75001,3,1272,7,2,2019
8000,75001,3,1272,7,5,2020
320000,77240,1,89,5,2,2019
320000,77240,1,89,5,5,2020
545000,75008,0,1272,3,2,2019
545000,75008,0,1272,3,5,2020
5100000,75008,1,540,15,2,2019
5100000,75008,1,540,15,5,2020
430000,75008,0,1272,2,2,2019
430000,75008,0,1272,2,5,2020
234000,95190,1,82,5,2,2019
234000,95190,1,82,5,5,2020
1600000,75003,2,1272,7,2,2019
1600000,75003,3,1272,7,2,2019
1600000,75003,3,1272,7,5,2020
167000,91100,5,1164,4,2,2019
167000,91100,5,1164,4,5,2020
2126000,75008,2,1272,7,2,2019
2126000,75008,2,1272,7,5,2020
256500,77127,1,98,5,2,2019
256500,77127,1,98,5,5,2020
2126000,75008,0,1272,6,2,2019
2126000,75008,0,1272,6,5,2020
84000,91780,5,863,4,2,2019
84000,91780,5,863,4,5,2020
288000,78250,1,105,5,2,2019
288000,78250,1,105,5,5,2020
751440,75008,0,1272,2,2,2019
751440,75008,0,1272,2,5,2020
55000,75008,2,1272,7,2,2019
593000,92150,0,66,3,2,2019
593000,92150,0,66,3,5,2020
300000,75003,0,1272,2,2,2019
205000,95340,0,60,3,2,2019
205000,95340,0,60,3,5,2020
185250,75008,0,1272,1,2,2019
185250,75008,0,1272,1,5,2020
318000,95370,0,83,4,2,2019
318000,95370,0,83,4,5,2020
607500,75003,0,1272,2,2,2019
607500,75003,0,1272,2,5,2020
565447,77920,1,185,7,2,2019
565447,77920,1,185,7,5,2020
300000,75001,0,1272,2,2,2019
198550,78955,0,77,4,2,2019
198550,78955,0,77,4,5,2020
250000,93130,0,41,2,2,2019
250000,93130,0,41,2,5,2020
592000,92130,0,62,3,2,2019
592000,92130,0,62,3,5,2020
660150,75003,0,1272,3,2,2019
660150,75003,0,1272,3,5,2020
550000,75007,0,42,2,2,2019
550000,75007,0,42,2,5,2020
1625000,75008,0,1272,5,2,2019
1625000,75008,0,1272,5,5,2020
682500,94300,0,70,3,2,2019
682500,94300,0,70,3,5,2020
1625000,75008,2,1272,7,2,2019
1625000,75008,2,1272,7,5,2020
431000,93360,0,77,4,2,2019
431000,93360,0,77,4,5,2020
359000,77600,0,75,4,2,2019
359000,77600,0,75,4,5,2020
1760000,75008,0,1272,6,2,2019
1760000,75008,0,1272,6,5,2020
311000,77700,0,65,3,2,2019
311000,77700,0,65,3,5,2020
2000,75003,0,1272,2,2,2019
2000,75003,0,1272,2,5,2020
325000,92190,0,50,3,2,2019
325000,92190,0,50,3,5,2020
1500000,75008,3,1272,7,2,2019
1500000,75008,3,1272,7,5,2020
216000,91380,0,92,5,2,2019
216000,91380,0,92,5,5,2020
